county,fips,name,area_sqmi,land_area_acres,population,housing_units,households,svi,socioeconomic_svi,household_svi,racial_svi,housing_transport_svi,median_household_income,pc_poverty,pc_age_17_and_below,pc_latino,pc_limited_english,pc_born_central_america,median_household_income_relative,pc_age_17_and_below_relative,pc_poverty_relative,pc_latino_relative,pc_limited_english_relative,pc_born_central_america_relative,pounds_13d_2018_2022,pounds_chloropicrin_2018_2022,pounds_13d_per_100_acres_2018_2022,pounds_chloropicrin_per_100_acres_2018_2022,pounds_13d_per_1000_people_2018_2022,pounds_chloropicrin_per_1000_people_2018_2022
Fresno County,06019002000,Census Tract 20; Fresno County; California,2.124639382886,1359.7676642650001,6063,2012,1947,0.9845,0.9573,0.8537,0.7917,0.9867,35345,32.9,30.9,65.2,13.8,13.5,0.3845819052282248,2.553719008264463,1.475336322869955,1.6423173803526447,1.550561797752809,1.115702479338843,,,,,,
Fresno County,06019002100,Census Tract 21; Fresno County; California,0.705023796408,451.21471842,6098,2317,2120,0.7691,0.7752,0.7423,0.6087,0.6684,61287,17.1,25.6,69.5,5,8.6,0.6668516402807246,2.115702479338843,0.7668161434977578,1.7506297229219143,0.5617977528089887,0.7107438016528925,,,,,,
Fresno County,06019002200,Census Tract 22; Fresno County; California,0.510700590318,326.848007445,3738,1607,1525,0.7538,0.8485,0.5374,0.5179,0.6928,56083,22.6,21.9,56.4,2.4,10.1,0.6102279527773244,1.8099173553719008,1.0134529147982063,1.4206549118387908,0.2696629213483146,0.8347107438016529,,,,,,
Fresno County,06019002300,Census Tract 23; Fresno County; California,0.577705889704,369.73135046000004,3202,1501,1390,0.7983,0.8764,0.7266,0.5179,0.6561,37184,22.2,19.8,60.7,7.4,5.7,0.40459169794896904,1.6363636363636365,0.9955156950672646,1.5289672544080604,0.8314606741573034,0.4710743801652893,,,,,,
Fresno County,06019002400,Census Tract 24; Fresno County; California,0.944581940614,604.531756985,4985,1629,1514,0.9064,0.9321,0.9584,0.8484,0.5569,40256,29.8,27.7,70.6,22.4,17.4,0.43801751808933137,2.2892561983471076,1.336322869955157,1.7783375314861458,2.5168539325842696,1.4380165289256197,,,,,,
Fresno County,06019002501,Census Tract 25.01; Fresno County; California,0.505174312392,323.31119358,4614,1309,1243,0.9705,0.9727,0.9532,0.9116,0.7991,36710,47.9,34.9,70.7,13.7,16.2,0.39943419835699906,2.884297520661157,2.147982062780269,1.7808564231738035,1.539325842696629,1.3388429752066116,,,,,,
Fresno County,06019002502,Census Tract 25.02; Fresno County; California,0.499648420568,319.77462682000004,5190,1480,1418,0.9784,0.9769,0.9493,0.8035,0.8923,38767,32.8,42.6,71.7,14.5,10.2,0.4218160056580164,3.5206611570247937,1.4708520179372195,1.8060453400503778,1.6292134831460674,0.8429752066115702,,,,,,
Fresno County,06019002601,Census Tract 26.01; Fresno County; California,0.504826820592,323.08879908,5446,1647,1586,0.8369,0.9459,0.9491,0.9382,0.2467,44821,38.2,29.2,90.3,28.4,28.9,0.4876883738643164,2.4132231404958677,1.7130044843049328,2.27455919395466,3.191011235955056,2.3884297520661155,,,,,,
Fresno County,06019002602,Census Tract 26.02; Fresno County; California,0.503438783902,322.200456605,3177,1064,1045,0.7195,0.7861,0.6005,0.7535,0.5327,56206,28.2,24.7,70.9,16.5,23.3,0.6115662912790382,2.041322314049587,1.26457399103139,1.7858942065491183,1.8539325842696628,1.9256198347107438,,,,,,
Fresno County,06019002701,Census Tract 27.01; Fresno County; California,0.502228354132,321.42578243,4994,1389,1343,0.775,0.8668,0.9354,0.8176,0.2458,51566,26.1,33.6,77.2,14.4,18.4,0.5610793754420326,2.7768595041322315,1.1704035874439462,1.9445843828715366,1.6179775280898876,1.5206611570247932,,,,,,
Fresno County,06019002702,Census Tract 27.02; Fresno County; California,0.50500790243,323.204691325,4918,1451,1325,0.9972,0.9944,0.9804,0.9336,0.9405,43147,35.1,31.7,81.7,23.9,23.5,0.4694739132800174,2.6198347107438016,1.5739910313901346,2.0579345088161207,2.685393258426966,1.9421487603305785,,,,,,
Fresno County,06019002800,Census Tract 28; Fresno County; California,1.0196386250059999,652.5679805650001,4388,1448,1425,0.9787,0.9735,0.9553,0.9253,0.8611,33472,35.9,27.8,70.4,24.1,22.1,0.36420216527936455,2.297520661157025,1.609865470852018,1.7732997481108312,2.707865168539326,1.8264462809917357,,,,,,
Fresno County,06019002903,Census Tract 29.03; Fresno County; California,0.499121391338,319.43732849500003,3659,1401,1235,0.9978,0.8606,0.9954,0.8976,0.9963,33295,32.1,24.8,57.4,17.3,12,0.362276263532996,2.0495867768595044,1.4394618834080717,1.4458438287153652,1.9438202247191012,0.9917355371900827,,,,,,
Fresno County,06019002904,Census Tract 29.04; Fresno County; California,0.504862728078,323.111779845,3453,862,847,0.7636,0.9414,0.5259,0.7931,0.4357,55953,29.9,33.3,61.8,10.2,9.6,0.6088134486698221,2.7520661157024793,1.3408071748878923,1.556675062972292,1.146067415730337,0.7933884297520661,,,,,,
Fresno County,06019002905,Census Tract 29.05; Fresno County; California,0.478796209854,306.42922708500004,2902,980,898,0.9302,0.8872,0.9792,0.6961,0.7584,48864,20,31.7,53.8,8.9,8.1,0.5316794516076383,2.6198347107438016,0.8968609865470851,1.3551637279596975,1,0.6694214876033058,,,,,,
Fresno County,06019002906,Census Tract 29.06; Fresno County; California,0.530135034488,339.28603762,5082,1745,1649,0.9326,0.8601,0.9847,0.8383,0.7293,47951,36,30.1,49.7,14.1,10.8,0.5217452804526413,2.4876033057851243,1.6143497757847534,1.251889168765743,1.5842696629213482,0.8925619834710745,,,,,,
Fresno County,06019003001,Census Tract 30.01; Fresno County; California,1.011400366632,647.2955011800001,3181,953,940,0.8729,0.8493,0.9725,0.6946,0.5972,56463,19.9,29.3,39.9,10.8,8,0.6143626570915619,2.4214876033057853,0.8923766816143497,1.0050377833753148,1.2134831460674158,0.6611570247933884,,,,,,
Fresno County,06019003003,Census Tract 30.03; Fresno County; California,0.5094225926979999,326.030089895,4545,1309,1181,0.8976,0.5879,0.9513,0.7701,0.9743,58908,21.8,28.5,52.6,12.1,9.7,0.6409662151134323,2.355371900826446,0.9775784753363229,1.3249370277078085,1.3595505617977528,0.8016528925619835,,,,,,
Fresno County,06019003004,Census Tract 30.04; Fresno County; California,0.50439013923,322.80932332500004,2092,694,665,0.7532,0.646,0.9199,0.5317,0.6664,68021,17.6,30.2,38.4,4.2,3.5,0.7401229530493444,2.4958677685950414,0.789237668161435,0.9672544080604533,0.47191011235955055,0.2892561983471075,,,,,,
Fresno County,06019003102,Census Tract 31.02; Fresno County; California,0.873633767604,559.12497771,8415,2921,2785,0.8554,0.7731,0.7672,0.6033,0.904,53045,13.6,34.5,54.2,5.2,8.3,0.5771720798650781,2.8512396694214877,0.6098654708520179,1.3652392947103273,0.5842696629213483,0.6859504132231405,,,,,,
Fresno County,06019003103,Census Tract 31.03; Fresno County; California,0.598141882462,382.81037100500004,5654,2047,2047,0.7133,0.6588,0.5482,0.5843,0.812,61267,32.4,26.1,54.7,2.2,2.5,0.6666340242641858,2.15702479338843,1.452914798206278,1.3778337531486147,0.24719101123595508,0.2066115702479339,,,,,,
Fresno County,06019003104,Census Tract 31.04; Fresno County; California,3.834455024094,2454.0484346850003,4594,1828,1730,0.6341,0.594,0.7745,0.6024,0.4868,68571,16.5,24.7,47.4,6,7.4,0.7461073935041619,2.041322314049587,0.7399103139013453,1.193954659949622,0.6741573033707865,0.6115702479338844,,,,,,
Fresno County,06019003201,Census Tract 32.01; Fresno County; California,0.631569435316,404.20398059,5674,1713,1713,0.8757,0.908,0.9583,0.7042,0.5309,53616,27.3,26.2,64.3,14.1,11.6,0.5833850171372613,2.165289256198347,1.2242152466367713,1.6196473551637278,1.5842696629213482,0.9586776859504132,,,,,,
Fresno County,06019003202,Census Tract 32.02; Fresno County; California,0.620150468666,396.895850215,5456,1719,1587,0.922,0.921,0.9833,0.637,0.6626,34402,40.4,36.3,48.4,18.4,14.4,0.37432131004841956,3,1.811659192825112,1.2191435768261965,2.0674157303370784,1.1900826446280992,,,,,,
Fresno County,06019003301,Census Tract 33.01; Fresno County; California,0.504987825126,323.191841865,3126,1212,1095,0.856,0.9186,0.9625,0.7054,0.4268,40565,30.5,28,68.5,11.9,12.2,0.4413796855448561,2.31404958677686,1.3677130044843049,1.72544080604534,1.3370786516853932,1.0082644628099173,,,,,,
Fresno County,06019003302,Census Tract 33.02; Fresno County; California,0.501434142318,320.917487445,4700,1687,1591,0.8595,0.8603,0.9366,0.6855,0.6063,52153,22,27.3,68.3,9.9,14.5,0.5674664055274469,2.2561983471074383,0.9865470852017937,1.720403022670025,1.1123595505617978,1.1983471074380165,,,,,,
Fresno County,06019003401,Census Tract 34.01; Fresno County; California,0.359189918396,229.88128729000002,3860,1252,1170,0.9931,0.9869,0.9952,0.9218,0.839,30714,35,27.9,48.2,16.4,14.6,0.3341929165986617,2.3057851239669422,1.569506726457399,1.2141057934508817,1.842696629213483,1.2066115702479339,,,,,,
Fresno County,06019003402,Census Tract 34.02; Fresno County; California,0.381136342178,243.92698259500003,1864,801,708,0.728,0.716,0.8165,0.6231,0.5536,49750,34,22.7,51.9,12,16,0.541319841140308,1.8760330578512396,1.5246636771300448,1.3073047858942064,1.348314606741573,1.322314049586777,,,,,,
Fresno County,06019003500,Census Tract 35; Fresno County; California,1.0019153849,641.2251197500001,5263,2284,2284,0.8021,0.854,0.8327,0.491,0.6198,54044,33.9,26.4,50.5,2.5,5.4,0.588041999891192,2.1818181818181817,1.5201793721973094,1.2720403022670024,0.28089887640449435,0.44628099173553726,,,,,,
Fresno County,06019003600,Census Tract 36; Fresno County; California,0.752200827584,481.40798416,4086,1968,1824,0.2621,0.4989,0.3828,0.253,0.0729,77012,12.3,21.3,34.7,1.1,2.7,0.8379522332843697,1.7603305785123968,0.5515695067264574,0.8740554156171285,0.12359550561797754,0.22314049586776863,,,,,,
Fresno County,06019003701,Census Tract 37.01; Fresno County; California,0.433027292672,277.13715328,3304,1127,1110,0.9539,0.8758,0.9636,0.6894,0.9147,49730,27.5,31.7,74.4,15.1,15.2,0.5411022251237692,2.6198347107438016,1.2331838565022422,1.8740554156171285,1.696629213483146,1.256198347107438,,,,,,
Fresno County,06019003702,Census Tract 37.02; Fresno County; California,0.565214331698,361.736762395,5494,1890,1757,0.9565,0.9038,0.9866,0.6721,0.8403,47488,42.5,29.6,55,10.3,9.2,0.5167074696697677,2.4462809917355375,1.905829596412556,1.3853904282115868,1.1573033707865168,0.7603305785123966,,,,,,
Fresno County,06019003804,Census Tract 38.04; Fresno County; California,1.00060842963,640.388669325,6865,1886,1754,0.6045,0.7876,0.6766,0.7836,0.1524,82344,12.5,30,49.4,6.9,10.4,0.8959686632936185,2.479338842975207,0.5605381165919282,1.2443324937027707,0.7752808988764045,0.859504132231405,,,,,,
Fresno County,06019003805,Census Tract 38.05; Fresno County; California,0.868596680912,555.90124588,7554,2341,2242,0.9795,0.9631,0.9294,0.7274,0.9548,47167,33.2,32.9,58.5,19.5,17.1,0.5132147326043197,2.71900826446281,1.4887892376681615,1.473551637279597,2.191011235955056,1.413223140495868,,,,,,
Fresno County,06019003807,Census Tract 38.07; Fresno County; California,1.705923346946,1091.7897049150001,3144,1144,986,0.901,0.8301,0.9094,0.6302,0.8589,40650,26.8,30.9,70.3,12.9,16.9,0.4423045536151461,2.553719008264463,1.201793721973094,1.7707808564231735,1.449438202247191,1.396694214876033,,,,,,
Fresno County,06019003808,Census Tract 38.08; Fresno County; California,1.76581046986,1130.11742015,5277,1681,1626,0.5529,0.5462,0.6729,0.752,0.3355,83889,9.1,24.7,59.5,8,7.6,0.912779500571242,2.041322314049587,0.4080717488789237,1.4987405541561711,0.898876404494382,0.628099173553719,1581.9023946580528,,139.97681713888522,,299.7730518586418,
Fresno County,06019003809,Census Tract 38.09; Fresno County; California,1.073144640166,686.811791465,4341,1522,1446,0.8147,0.5898,0.9157,0.7171,0.8634,68246,16.8,35.4,54.4,9,6.5,0.7425711332354061,2.925619834710744,0.7533632286995515,1.3702770780856421,1.0112359550561798,0.5371900826446281,,,,,,
Fresno County,06019003810,Census Tract 38.10; Fresno County; California,1.000059006484,640.03703891,6372,1836,1812,0.6919,0.7084,0.5461,0.7283,0.6115,77935,9.9,25.7,49.9,10.4,12.8,0.8479952124476361,2.12396694214876,0.4439461883408072,1.2569269521410578,1.1685393258426966,1.0578512396694215,,,,,,
Fresno County,06019003811,Census Tract 38.11; Fresno County; California,2.74067940966,1754.03283465,7597,2169,2082,0.6326,0.6924,0.5805,0.6087,0.4679,80984,12.3,22.8,40.8,10.7,12.3,0.8811707741689788,1.8842975206611572,0.5515695067264574,1.0277078085642315,1.2022471910112358,1.0165289256198349,18.756448156633343,,1.06933278477515,,2.4689282817735085,
Fresno County,06019003812,Census Tract 38.12; Fresno County; California,7.519896684002,4812.728424355,2513,745,654,0.5009,0.3915,0.6868,0.6855,0.419,113500,8.5,22.1,48.8,3.9,6.2,1.234970893857788,1.8264462809917357,0.3811659192825112,1.229219143576826,0.4382022471910112,0.5123966942148761,3700.6967336994303,,76.89394471069487,,1472.6210639472463,
Fresno County,06019003900,Census Tract 39; Fresno County; California,176.311450106194,112839.200207435,4775,1465,1354,0.7388,0.6653,0.8658,0.612,0.6277,69231,16.3,28.5,71,20.9,27.8,0.7532887220499429,2.355371900826446,0.7309417040358744,1.7884130982367756,2.3483146067415728,2.297520661157025,966047.7918464052,39805.266577743045,856.1278262079991,35.27609776085622,202313.67368511105,8336.181482249853
Fresno County,06019004003,Census Tract 40.03; Fresno County; California,3.031280624368,1940.01740132,4688,1317,1224,0.6488,0.7397,0.9008,0.7788,0.1483,77568,21.9,32.1,70.4,15.8,16.3,0.8440019585441488,2.6528925619834713,0.9820627802690582,1.7732997481108312,1.7752808988764046,1.347107438016529,2130.0837743343236,,109.7971478443957,,454.3694057880383,
Fresno County,06019004004,Census Tract 40.04; Fresno County; California,5.059330414322,3237.967796155,4256,1134,1104,0.7896,0.8633,0.9132,0.6961,0.3768,66071,19.9,41.5,74.9,11.7,14.2,0.7189053914368098,3.4297520661157024,0.8923766816143497,1.8866498740554156,1.3146067415730336,1.1735537190082643,80315.52261604668,,2480.4299385379686,,18871.128434221497,
Fresno County,06019004005,Census Tract 40.05; Fresno County; California,3.004231090452,1922.7057192300001,3783,1142,1120,0.9168,0.9767,0.9075,0.8622,0.5555,36332,26.1,29,90.6,16.5,27.3,0.39532125564441545,2.396694214876033,1.1704035874439462,2.2821158690176317,1.8539325842696628,2.2561983471074383,25182.691865752317,,1309.7527933623358,,6656.804616905186,
Fresno County,06019004006,Census Tract 40.06; Fresno County; California,4.98026406066,3187.36538715,3542,1155,1110,0.9095,0.9301,0.9139,0.9587,0.6078,44604,18.8,26.2,94.4,24.8,43.8,0.48532724008487027,2.165289256198347,0.8430493273542601,2.3778337531486144,2.7865168539325844,3.6198347107438016,32219.48475748826,,1010.8500546370519,,9096.410151747108,
Fresno County,06019004100,Census Tract 41; Fresno County; California,30.136463035526,19287.314487865002,3488,956,932,0.9638,0.8921,0.9857,0.6405,0.9033,57132,24.1,33.5,65.1,13.7,15.6,0.6216419128447854,2.768595041322314,1.0807174887892377,1.6397984886649872,1.539325842696629,1.2892561983471074,364378.7628205482,2126.6902702915067,1889.2146081291116,11.02636798725689,104466.3884233223,609.7162472166017
Fresno County,06019004205,Census Tract 42.05; Fresno County; California,1.96665493873,1258.6577345750002,6341,2005,1871,0.859,0.7802,0.9206,0.6819,0.764,60670,29.1,30.7,53.7,4,7.8,0.6601381861705021,2.5371900826446283,1.304932735426009,1.3526448362720402,0.449438202247191,0.6446280991735537,,,,,,
Fresno County,06019004208,Census Tract 42.08; Fresno County; California,2.150147211516,1376.09265609,7320,2575,2575,0.127,0.227,0.106,0.3349,0.1617,126319,5.5,20.8,27.4,2,2.1,1.374451879658343,1.71900826446281,0.24663677130044842,0.690176322418136,0.2247191011235955,0.17355371900826447,9.475120096842064,,0.6885524789998129,,1.2944153137762382,
Fresno County,06019004210,Census Tract 42.10; Fresno County; California,0.673265748602,430.88959085500005,3659,1531,1389,0.5889,0.3771,0.9461,0.5447,0.5072,65083,9.7,26.3,52.1,6.8,4.3,0.7081551602197922,2.1735537190082646,0.4349775784753363,1.3123425692695214,0.7640449438202247,0.35537190082644626,,,,,,
Fresno County,06019004211,Census Tract 42.11; Fresno County; California,0.872379322206,558.3221335650001,8072,2493,2424,0.5353,0.5748,0.5383,0.6011,0.3949,71310,21.7,34.4,53.2,4.3,2.9,0.775909906969153,2.84297520661157,0.9730941704035874,1.3400503778337531,0.4831460674157303,0.2396694214876033,,,,,,
Fresno County,06019004212,Census Tract 42.12; Fresno County; California,1.836952079972,1175.6479990300002,11795,4840,4602,0.6884,0.7522,0.3094,0.5516,0.7718,65156,21.6,23.9,38.1,2.7,6.9,0.7089494586801589,1.9752066115702478,0.968609865470852,0.9596977329974811,0.30337078651685395,0.5702479338842976,,,,,,
Fresno County,06019004213,Census Tract 42.13; Fresno County; California,0.45301540711,289.929532025,3348,1358,1323,0.5085,0.4176,0.1651,0.4324,0.8755,87958,4.2,22.6,43.2,2.4,3.3,0.9570534791360644,1.8677685950413225,0.18834080717488788,1.0881612090680102,0.2696629213483146,0.2727272727272727,,,,,,
Fresno County,06019004214,Census Tract 42.14; Fresno County; California,0.95722214789,612.621480475,5323,1979,1942,0.451,0.4412,0.6827,0.2373,0.3742,81775,7.1,23.3,22.1,3.2,2.2,0.8897774876230891,1.9256198347107438,0.3183856502242152,0.5566750629722922,0.3595505617977528,0.18181818181818185,,,,,,
Fresno County,06019004215,Census Tract 42.15; Fresno County; California,1.041746439424,666.71696576,4342,1497,1385,0.5466,0.6292,0.4738,0.5329,0.4207,92852,9.5,24.1,41.7,8.2,5.6,1.010304118383113,1.991735537190083,0.4260089686098655,1.0503778337531486,0.9213483146067415,0.46280991735537186,,,,,,
Fresno County,06019004216,Census Tract 42.16; Fresno County; California,1.318747597284,843.9975059100001,4620,1519,1492,0.4188,0.3631,0.675,0.6391,0.2503,112794,5,23.5,45.9,4,10,1.2272890484739676,1.9421487603305785,0.22421524663677128,1.1561712846347605,0.449438202247191,0.8264462809917356,,,,,,
Fresno County,06019004217,Census Tract 42.17; Fresno County; California,0.943856454956,604.06744669,4096,1061,1018,0.6781,0.5737,0.7643,0.7507,0.6044,77778,19.2,33.7,63.1,7.5,13.8,0.8462869267178065,2.785123966942149,0.8609865470852017,1.5894206549118388,0.8426966292134831,1.1404958677685952,0.0015772512857957011,0.0024103635034211225,2.611051620871613e-4,3.99022247702431e-4,3.850711146962161e-4,5.884676522024225e-4
Fresno County,06019004218,Census Tract 42.18; Fresno County; California,5.69097938665,3642.222680375,8340,2118,2021,0.1798,0.3146,0.4067,0.6312,0.0263,123535,10.6,32.7,43.6,4.1,3.5,1.3441597301561394,2.7024793388429753,0.47533632286995514,1.0982367758186398,0.46067415730337075,0.2892561983471075,1713.0092009291961,317.63382283649605,47.03197336503396,8.720878724630664,205.3967866821578,38.08559026816499
Fresno County,06019004301,Census Tract 43.01; Fresno County; California,2.092104111754,1338.945114335,4406,1784,1728,0.3049,0.1207,0.735,0.1538,0.432,124357,4,24.8,17.5,1.9,0.7,1.353103748435885,2.0495867768595044,0.17937219730941703,0.44080604534005036,0.21348314606741572,0.05785123966942148,,,,,,
Fresno County,06019004302,Census Tract 43.02; Fresno County; California,1.504547601724,962.9093740100001,4787,1918,1873,0.1488,0.0927,0.5245,0.275,0.1405,129297,5.6,20.7,22.1,2.9,4.3,1.4068549045209728,1.7107438016528926,0.25112107623318386,0.5566750629722922,0.32584269662921345,0.35537190082644626,,,,,,
Fresno County,06019004303,Census Tract 43.03; Fresno County; California,1.4669540082899999,938.849501475,4858,2009,1941,0.2048,0.107,0.552,0.2479,0.2447,122759,3.1,22.4,31.9,2.2,1.9,1.3357162287144333,1.8512396694214874,0.13901345291479822,0.8035264483627204,0.24719101123595508,0.15702479338842976,,,,,,
