cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,co_mtrs,water_year,pounds_chloropicrin.x,intersection_acres,crops_acres,pounds_chloropicrin.y,intersection_fraction,pounds_chloropicrin_intersection
37768516037543,Active,No,Traditional,Elementary,Public,Bonsall Elementary,Bonsall Unified,San Diego,31555 Old River Road,Bonsall,CA,No,1,K-5,K-5,37S10S03W30,2018,4854.96,7.1390927374465525,100.25008177899464,4854.96,0.07121283704471155,345.73547533859283
37768510110122,Active,No,Traditional,Elementary,Public,Bonsall West Elementary,Bonsall Unified,San Diego,5050 El Mirlo Drive,Oceanside,CA,No,1,K-6,K-6,37S11S04W02,2018,7672.5,1.9350313330885422,47.5750102861848,7672.5,0.04067327198561745,312.0656793096499
37768510110122,Active,No,Traditional,Elementary,Public,Bonsall West Elementary,Bonsall Unified,San Diego,5050 El Mirlo Drive,Oceanside,CA,No,1,K-6,K-6,37S10S04W35,2018,5361.84,67.32645978375366,169.43941666381573,5361.84,0.39734827414648094,2130.5178702495673
37768510110122,Active,No,Traditional,Elementary,Public,Bonsall West Elementary,Bonsall Unified,San Diego,5050 El Mirlo Drive,Oceanside,CA,No,1,K-6,K-6,37S10S04W34,2018,8261.55,96.15884488172861,96.1588448817312,8261.55,0.9999999999999731,8261.549999999777
50711750120212,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Aspire Vanguard College Preparatory Academy,Modesto City High,Stanislaus,819 Sunset Avenue,Modesto,CA,Yes,3,6-12,6-12,50M03S10E33,2018,1238.49,106.81405069797027,435.7610698538197,1238.49,0.2451206821522677,303.579513638762
43694846111785,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Brownell Middle,Gilroy Unified,Santa Clara,7800 Carmel Street,Gilroy,CA,No,1,6-8,6-8,43M10S04E32,2018,6181.5245124,16.383299637861565,553.4011978904412,6181.5245124,0.029604741912945817,183.00243781815024
43694840114496,Active,No,Traditional,High School,Public,Dr. TJ Owens Gilroy Early College Academy,Gilroy Unified,Santa Clara,"5055 Santa Teresa Boulevard, PB17",Gilroy,CA,No,1,9-12,9-12,43M11S04E20,2018,2345.6379156,61.07044607825571,194.9372157437162,2345.6379156,0.3132826425434586,734.8476446492981
43694846047302,Active,No,Traditional,Elementary,Public,Eliot Elementary,Gilroy Unified,Santa Clara,475 Old Gilroy Street,Gilroy,CA,No,1,K-5,K-5,43M10S04E32,2018,6181.5245124,189.59423689674335,553.4011978904412,6181.5245124,0.3425981685971667,2117.778977086734
43694840123760,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gilroy Prep (a Navigator School),Gilroy Unified,Santa Clara,277 IOOF Avenue,Gilroy,CA,Yes,2,K-8,K-8,43M10S04E32,2018,6181.5245124,383.0347650007748,553.4011978904412,6181.5245124,0.692146613453131,4278.5212572351775
43694840123760,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gilroy Prep (a Navigator School),Gilroy Unified,Santa Clara,277 IOOF Avenue,Gilroy,CA,Yes,2,K-8,K-8,43M10S04E29,2018,4009.6375032000005,29.65417012148581,527.620271718566,4009.6375032000005,0.05620362164041988,225.35614914509068
43694846098214,Active,No,Traditional,Intermediate/Middle/Junior High,Public,South Valley Middle,Gilroy Unified,Santa Clara,385 IOOF Avenue,Gilroy,CA,Yes,2,6-8,6-8,43M10S04E32,2018,6181.5245124,383.0347650007748,553.4011978904412,6181.5245124,0.692146613453131,4278.5212572351775
43694846098214,Active,No,Traditional,Intermediate/Middle/Junior High,Public,South Valley Middle,Gilroy Unified,Santa Clara,385 IOOF Avenue,Gilroy,CA,Yes,2,6-8,6-8,43M10S04E29,2018,4009.6375032000005,29.65417012148581,527.620271718566,4009.6375032000005,0.05620362164041988,225.35614914509068
43694846047286,Active,No,Traditional,Elementary,Public,Luigi Aprea Elementary,Gilroy Unified,Santa Clara,9225 Calle del Rey,Gilroy,CA,No,1,K-5,K-5,43M11S03E02,2018,2685.8601,16.3332514722881,18.939269265395588,2685.8601,0.862401354741336,2316.2893888856997
43694844334850,Active,No,Continuation School,High School,Public,Mt. Madonna High,Gilroy Unified,Santa Clara,8750 Hirasaki Court,Gilroy,CA,Yes,2,9-12,11-12,43M11S03E02,2018,2685.8601,12.678809978987939,18.939269265395588,2685.8601,0.6694455737082586,1798.0371555446209
43694846106991,Active,No,Traditional,Elementary,Public,Rod Kelley Elementary,Gilroy Unified,Santa Clara,8755 Kern Avenue,Gilroy,CA,Yes,2,K-5,K-5,43M11S03E02,2018,2685.8601,12.678809978987939,18.939269265395588,2685.8601,0.6694455737082586,1798.0371555446209
43694840100990,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Solorsano Middle,Gilroy Unified,Santa Clara,7121 Grenache Way,Gilroy,CA,No,1,6-8,6-8,43M11S03E02,2018,2685.8601,12.714908389093917,18.939269265395588,2685.8601,0.6713515823087032,1803.1564279948116
43695830102368,Active,No,Traditional,High School,Public,Ann Sobrato High,Morgan Hill Unified,Santa Clara,401 Burnett Avenue,Morgan Hill,CA,No,1,9-12,9-12,43M09S03E16,2018,79.2792,1.729576140501942,99.30620776895351,79.2792,0.01741659639773966,1.3807738291356821
43695836109375,Active,No,Traditional,Elementary,Public,El Toro Health Science Academy,Morgan Hill Unified,Santa Clara,455 East Main Avenue,Morgan Hill,CA,No,1,K-5,K-5,43M09S03E15,2018,203.8608,16.527177016390485,144.99336821811994,203.8608,0.11398574444817312,23.237225051800134
43695836109375,Active,No,Traditional,Elementary,Public,El Toro Health Science Academy,Morgan Hill Unified,Santa Clara,455 East Main Avenue,Morgan Hill,CA,No,1,K-5,K-5,43M09S03E16,2018,79.2792,59.56326802544534,99.30620776895351,79.2792,0.5997940044596772,47.55118883835964
43695836098263,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Jackson Academy of Music and Math (JAMM),Morgan Hill Unified,Santa Clara,2700 Fountain Oaks Drive,Morgan Hill,CA,No,1,K-8,K-8,43M09S03E25,2018,5934.263507,40.340340117248644,131.45472083461448,5934.263507,0.30687631346463046,1821.0849081558492
43695834333951,Active,No,Traditional,High School,Public,Live Oak High,Morgan Hill Unified,Santa Clara,1505 East Main Avenue,Morgan Hill,CA,No,1,9-12,9-12,43M09S03E15,2018,203.8608,144.99336821812105,144.99336821811994,203.8608,1.0000000000000075,203.86080000000155
43695834333951,Active,No,Traditional,High School,Public,Live Oak High,Morgan Hill Unified,Santa Clara,1505 East Main Avenue,Morgan Hill,CA,No,1,9-12,9-12,43M09S03E16,2018,79.2792,97.57663162845026,99.30620776895351,79.2792,0.9825834036022472,77.89842617086327
43695836047914,Active,No,Traditional,Elementary,Public,Nordstrom Elementary,Morgan Hill Unified,Santa Clara,1425 East Dunne Avenue,Morgan Hill,CA,No,1,K-5,K-5,43M09S03E15,2018,203.8608,31.517937751859936,144.99336821811994,203.8608,0.21737502990099594,44.314247495640956
43695836047914,Active,No,Traditional,Elementary,Public,Nordstrom Elementary,Morgan Hill Unified,Santa Clara,1425 East Dunne Avenue,Morgan Hill,CA,No,1,K-5,K-5,43M09S03E16,2018,79.2792,4.035173643766174,99.30620776895351,79.2792,0.04063364954137042,3.221403228720214
37735516099352,Active,No,Traditional,Elementary,Public,Kelly Elementary,Carlsbad Unified,San Diego,4885 Kelly Drive,Carlsbad,CA,No,1,K-5,K-5,37S12S04W17,2018,2876.099176,8.763734522249116,74.603895108585,2876.099176,0.11747020057724353,337.85594708476486
37735516116578,Active,No,Traditional,Elementary,Public,Pacific Rim Elementary,Carlsbad Unified,San Diego,1100 Camino de las Ondas,Carlsbad,CA,No,1,K-5,K-5,37S12S04W20,2018,2159.0400384,7.02453509080791,8.624764145845049,2159.0400384,0.8144611228809029,1758.4541740200916
37735696088991,Active,No,Traditional,Elementary,Public,Del Rio Elementary,Oceanside Unified,San Diego,5200 North River Road,Oceanside,CA,No,1,K-5,K-5,37S11S04W02,2018,7672.5,21.29399319500522,47.5750102861848,7672.5,0.44758777910740116,3434.1172352015356
37735696088991,Active,No,Traditional,Elementary,Public,Del Rio Elementary,Oceanside Unified,San Diego,5200 North River Road,Oceanside,CA,No,1,K-5,K-5,37S10S04W35,2018,5361.84,6.212182662300326,169.43941666381573,5361.84,0.036663149487972446,196.5819414505902
37735696088991,Active,No,Traditional,Elementary,Public,Del Rio Elementary,Oceanside Unified,San Diego,5200 North River Road,Oceanside,CA,No,1,K-5,K-5,37S10S04W34,2018,8261.55,81.64106343664955,96.1588448817312,8261.55,0.8490229217817921,7014.245319446363
37684376040562,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Vallecitos Elementary,Vallecitos Elementary,San Diego,5211 Fifth Street,Rainbow,CA,No,1,K-8,K-8,37S09S03W14,2018,922.2389568,1.6074093321142775,229.67860140655148,922.2389568,0.006998515848975502,6.4543039557074335
37684526107031,Active,No,Traditional,Elementary,Public,Alamosa Park Elementary,Vista Unified,San Diego,5130 Alamosa Park Drive,Oceanside,CA,No,1,K-5,K-5,37S11S04W02,2018,7672.5,22.946424033216108,47.5750102861848,7672.5,0.48232094738778164,3700.6074688327544
37684526107577,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Roosevelt Middle,Vista Unified,San Diego,850 Sagewood Drive,Oceanside,CA,No,1,6-8,6-8,37S11S04W02,2018,7672.5,9.818625795675459,47.5750102861848,7672.5,0.20638200047907646,1583.465898675714
37684523732039,Active,No,Continuation School,High School,Public,Alta Vista High (Continuation),Vista Unified,San Diego,1575 Bonair Drive,Vista,CA,No,1,9-12,10-12,37S11S03W08,2018,8549.0711424,18.453200348703493,64.46645628326985,8549.0711424,0.28624499332829645,2447.1288121194198
37684520105882,Active,No,Traditional,Elementary,Public,Foothill Oak Elementary,Vista Unified,San Diego,1370 Oak Drive,Vista,CA,No,1,K-5,K-5,37S11S03W08,2018,8549.0711424,16.386796769877158,64.46645628326985,8549.0711424,0.25419105864719005,2173.0974441367985
37684526110407,Active,No,Traditional,Elementary,Public,Mission Meadows Elementary,Vista Unified,San Diego,5657 Spur Avenue,Oceanside,CA,No,1,K-5,K-5,37S10S04W36,2018,37750.68,82.57454672868282,361.0680555220778,37750.68,0.2286952430873069,8633.400939311136
37684526110407,Active,No,Traditional,Elementary,Public,Mission Meadows Elementary,Vista Unified,San Diego,5657 Spur Avenue,Oceanside,CA,No,1,K-5,K-5,37S10S04W35,2018,5361.84,0.04934643560454784,169.43941666381573,5361.84,2.912335073866311e-4,1.5615474692459341
37684520118430,Active,No,Alternative School of Choice,High School,Public,Mission Vista High,Vista Unified,San Diego,1306 Melrose Drive,Oceanside,CA,No,1,9-12,9-12,37S11S04W02,2018,7672.5,47.57501028618514,47.5750102861848,7672.5,1.000000000000007,7672.500000000055
37684520118430,Active,No,Alternative School of Choice,High School,Public,Mission Vista High,Vista Unified,San Diego,1306 Melrose Drive,Oceanside,CA,No,1,9-12,9-12,37S10S04W36,2018,37750.68,314.16809775156446,361.0680555220778,37750.68,0.8701077066961809,32847.15760102138
37684520118430,Active,No,Alternative School of Choice,High School,Public,Mission Vista High,Vista Unified,San Diego,1306 Melrose Drive,Oceanside,CA,No,1,9-12,9-12,37S10S04W35,2018,5361.84,166.95800539131335,169.43941666381573,5361.84,0.9853551710613726,5283.3167704037105
37684520118430,Active,No,Alternative School of Choice,High School,Public,Mission Vista High,Vista Unified,San Diego,1306 Melrose Drive,Oceanside,CA,No,1,9-12,9-12,37S10S04W34,2018,8261.55,63.68803291806034,96.1588448817312,8261.55,0.6623211104125913,5471.798969729143
37684520118430,Active,No,Alternative School of Choice,High School,Public,Mission Vista High,Vista Unified,San Diego,1306 Melrose Drive,Oceanside,CA,No,1,9-12,9-12,37S10S04W25,2018,4999.5,22.878624420526073,395.5703649296125,4999.5,0.05783705365440376,289.1563497451916
56726526062152,Active,No,Traditional,Intermediate/Middle/Junior High,Public,De Anza Academy of Technology and the Arts,Ventura Unified,Ventura,2060 Cameron Street,Ventura,CA,Yes,2,6-8,6-8,56S03N23W32,2018,16632.79,25.465330032010435,183.64542528183873,16632.79,0.13866574673956109,2306.3982457123043
56105615630223,Active,No,Juvenile Court School,High School,Public,Providence,Ventura County Office of Education,Ventura,4333 Vineyard Avenue,Oxnard,CA,No,1,K-12,9-12,56S02N22W23,2018,54145.74,5.68024446203794,298.42720054827515,54145.74,0.019033936757782487,1030.6065908633334
