cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_13d_intersection
10621176116321,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Reyburn Intermediate,Clovis Unified,Fresno,2901 DeWolf Avenue,Clovis,CA,Yes,3,7-8,7-8,249.8588040000043
10621176120091,Active,No,Traditional,Elementary,Public,Freedom Elementary,Clovis Unified,Fresno,2955 Gettysburg Avenue,Clovis,CA,No,1,K-6,K-6,249.8588040000043
10624141030451,Active,No,Alternative School of Choice,Intermediate/Middle/Junior High - High Combination,Public,Taft High,Sanger Unified,Fresno,1801 Seventh Street,Sanger,CA,Yes,2,K-12,6-12,232.3143364687375
10624141036086,Active,No,Continuation School,High School,Public,Kings River High (Continuation),Sanger Unified,Fresno,1801 Seventh Street,Sanger,CA,Yes,2,7-12,11-12,232.3143364687375
33672156032692,Active,No,Traditional,Elementary,Public,Longfellow Elementary,Riverside Unified,Riverside,3610 Eucalyptus Avenue,Riverside,CA,No,1,P-6,K-6,229.64577041474715
56768286055552,Active,No,Traditional,Elementary,Public,Blanchard Elementary,Santa Paula Unified,Ventura,115 Peck Road,Santa Paula,CA,No,1,K-5,K-5,225.78972833990267
16638756010276,Active,No,Traditional,Elementary,Public,Armona Elementary,Armona Union Elementary,Kings,14045 Pimo Street,Armona,CA,No,1,K-4,K-4,218.11377758034016
52105206069462,Active,No,Special Education School,Elementary - High Combination,Public,Tehama County Special Education,Tehama County Department of Education,Tehama,900 Palm Street,Red Bluff,CA,No,1,P-Adult,K-12,216.84991798627308
54755236054266,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Pioneer Middle,Porterville Unified,Tulare,225 East College Avenue,Porterville,CA,Yes,2,6-8,6-8,211.06875626936102
54755236054282,Active,No,Traditional,Elementary,Public,Vandalia Elementary,Porterville Unified,Tulare,271 East College Avenue,Porterville,CA,Yes,2,K-5,K-5,211.06875626936102
27659616106959,Active,No,Traditional,Elementary,Public,Virginia Rocca Barton Elementary,Alisal Union,Monterey,680 Las Casitas Drive,Salinas,CA,No,1,K-6,K-6,208.73677751739865
10739650113993,Active,No,Traditional,Elementary,Public,Harvest Elementary,Central Unified,Fresno,6514 West Gettysburg Avenue,Fresno,CA,Yes,3,K-6,K-6,207.849212999998
10739650123943,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Glacier Point Middle,Central Unified,Fresno,4055 North Bryan Avenue,Fresno,CA,Yes,3,7-8,7-8,207.849212999998
10739650140509,Pending,No,Traditional,High School,Public,Justin Garza High,Central Unified,Fresno,4100 North Grantland Avenue,Fresno,CA,Yes,3,9-12,No Data,207.849212999998
54722566054654,Active,No,Traditional,Elementary,Public,Mountain View Elementary,Visalia Unified,Tulare,2021 South Encina,Visalia,CA,No,1,K-6,K-6,205.0130431152173
48705320122267,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Dixon Montessori Charter,Dixon Unified,Solano,355 North Almond Street,Dixon,CA,Yes,2,K-8,K-8,199.20223981956977
48705326051023,Active,No,Traditional,Intermediate/Middle/Junior High,Public,John Knight Middle,Dixon Unified,Solano,455 East A Street,Dixon,CA,Yes,2,6-8,6-8,199.20223981956977
58727366056667,Active,No,Traditional,Elementary,Public,Cordua Elementary,Marysville Joint Unified,Yuba,2830 Highway 20,Marysville,CA,No,1,K-5,K-5,193.3956605801953
28662906117964,Active,No,Traditional,Elementary,Public,Saint Helena Primary,Saint Helena Unified,Napa,1701 Grayson Avenue,St. Helena,CA,No,1,K-2,K-2,185.86825383113637
16639746118590,Active,No,Traditional,Elementary,Public,Cinnamon Elementary,Lemoore Union Elementary,Kings,500 East Cinnamon Drive,Lemoore,CA,No,1,K-6,K-6,185.17805747914886
54722560133819,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Ridgeview Middle,Visalia Unified,Tulare,3315 North Akers Street,Visalia,CA,No,1,7-8,7-8,176.09345873894165
52105206119606,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lincoln Street,Tehama County Department of Education,Tehama,1125 Lincoln Street,Red Bluff,CA,Yes,2,K-8,K-8,173.49013222964223
52743105295019,Active,No,Regional Occupational Center/Program,High School,Public,Tehama County ROP,Tehama County ROP,Tehama,1135 Lincoln Street,Red Bluff,CA,Yes,2,10-12,No Data,173.49013222964223
11765621130111,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Hamilton Community Day,Hamilton Unified,Glenn,535 Sacramento Avenue,Hamilton City,CA,No,1,7-12,6,164.81497955082355
54722566107536,Active,No,Traditional,Elementary,Public,Pinkham Elementary,Visalia Unified,Tulare,2200 East Tulare Avenue,Visalia,CA,No,1,K-6,K-6,164.20228500000422
57727106056444,Active,No,Traditional,Elementary,Public,Beamer Elementary,Woodland Joint Unified,Yolo,525 Beamer Street,Woodland,CA,No,1,K-6,K-6,163.48641557636265
56725386111850,Active,No,Traditional,Intermediate/Middle/Junior High,Public,R.J. Frank Academy of Marine Science & Engineering,Oxnard,Ventura,701 North Juanita Avenue,Oxnard,CA,No,1,6-8,6-8,159.80508379750194
54722560125708,Active,No,Traditional,Elementary,Public,Shannon Ranch Elementary,Visalia Unified,Tulare,3637 North Ranch Street,Visalia,CA,No,1,K-6,K-6,153.68294243851233
54722316054472,Active,No,Traditional,Elementary,Public,Frank Kohn Elementary,Tulare City,Tulare,500 South Laspina Street,Tulare,CA,No,1,K-6,K-6,137.60236668856834
50712175030127,Active,No,Continuation School,High School,Public,Del Puerto High,Patterson Joint Unified,Stanislaus,640 M Street,Patterson,CA,Yes,2,9-12,10-12,137.24801840811702
50712176052955,Active,No,Traditional,Elementary,Public,Northmead Elementary,Patterson Joint Unified,Stanislaus,625 L Street,Patterson,CA,Yes,2,K-5,K-5,137.24801840811702
35674700115428,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Hollister Dual Language Academy,Hollister,San Benito,"873 Santa Ana Road, Suite 200",Hollister,CA,Yes,3,K-8,K-8,124.41689654226998
35674706112320,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Maze Middle,Hollister,San Benito,900 Meridian Street,Hollister,CA,Yes,3,6-8,6-8,124.41689654226998
35674706114557,Active,No,Traditional,Elementary,Public,Gabilan Hills,Hollister,San Benito,901 Santa Ana Road,Hollister,CA,Yes,3,K-5,K-5,124.41689654226998
27660682730174,Active,No,Traditional,High School,Public,Greenfield High,South Monterey County Joint Union High,Monterey,225 South El Camino Real,Greenfield,CA,No,1,9-12,9-12,120.09517599783823
43694846111785,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Brownell Middle,Gilroy Unified,Santa Clara,7800 Carmel Street,Gilroy,CA,No,1,6-8,6-8,119.95389475359318
04614080430827,Active,No,Traditional,High School,Public,Biggs High,Biggs Unified,Butte,3046 Second Street,Biggs,CA,Yes,3,9-12,9-12,119.24089559839192
04614086002943,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Biggs Elementary,Biggs Unified,Butte,300 B Street,Biggs,CA,Yes,3,K-8,K-8,119.24089559839192
04614086002950,Active,No,Traditional,Elementary,Public,Richvale Elementary,Biggs Unified,Butte,5236 Church Street,Richvale,CA,Yes,3,1-6,1-6,119.24089559839192
16639250118919,Active,No,Traditional,High School,Public,Sierra Pacific High,Hanford Joint Union High,Kings,1259 North 13th Avenue,Hanford,CA,No,1,9-12,9-12,112.56881697323192
58105875830047,Active,No,Juvenile Court School,High School,Public,Harry P B Carden,Yuba County Office of Education,Yuba,1023 14th Street,Marysville,CA,No,1,K-12,9-12,112.1089283999174
15634046111355,Active,No,Traditional,Elementary,Public,Princeton Street Elementary,Delano Union Elementary,Kern,1959 Princeton Street,Delano,CA,No,1,K-5,K-5,107.08023025319314
39685850122580,Active,Yes,Traditional,Elementary - High Combination,Public,Rio Valley Charter,Lodi Unified,San Joaquin,"1110 West Kettleman Drive, Suite 10",Lodi,CA,No,1,K-12,K-12,101.96036816051749
10621176005847,Active,No,Traditional,Elementary,Public,Cole Elementary,Clovis Unified,Fresno,615 West Stuart Avenue,Clovis,CA,No,1,K-6,K-6,99.58074749999983
10621660114553,Active,Yes,Traditional,High School,Public,University High,Fresno Unified,Fresno,2611 East Matoian M/S UH134,Fresno,CA,No,1,9-12,9-12,97.89324860665404
50711676052773,Active,No,Traditional,Elementary,Public,James Marshall Elementary,Modesto City Elementary,Stanislaus,515 Sutter Avenue,Modesto,CA,No,1,K-6,K-6,89.67161489254423
16639170110981,Active,No,Traditional,Elementary,Public,Hamilton Elementary,Hanford Elementary,Kings,1269 Leland Way,Hanford,CA,No,1,K-6,K-6,87.4504420385586
35752596035117,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,San Juan,Aromas - San Juan Unified,San Benito,100 Nyland Drive,San Juan Bautista,CA,No,1,K-8,K-8,85.39617449999578
52716395237201,Active,No,Traditional,High School,Public,Red Bluff High,Red Bluff Joint Union High,Tehama,1260 Union Street,Red Bluff,CA,No,1,9-12,9-12,82.88714475203196
56726526056154,Active,No,Traditional,Elementary,Public,Mound Elementary,Ventura Unified,Ventura,455 South Hill Road,Ventura,CA,No,1,K-5,K-5,81.90989556131674
27661756026637,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,San Ardo Elementary,San Ardo Union Elementary,Monterey,62428 Center Street,San Ardo,CA,No,1,K-8,K-8,74.51331136817504
56725536055404,Active,No,Traditional,Elementary,Public,Dos Caminos Elementary,Pleasant Valley,Ventura,3635 Appian Way,Camarillo,CA,No,1,P-5,K-5,72.06118059055277
41688906043624,Active,No,Traditional,Elementary,Public,El Granada Elementary,Cabrillo Unified,San Mateo,400 Santiago Street,Half Moon Bay,CA,No,1,K-5,K-5,67.92134875496717
20652012032357,Active,No,Traditional,High School,Public,Chowchilla Union High,Chowchilla Union High,Madera,805 Humboldt Avenue,Chowchilla,CA,Yes,2,9-12,9-12,65.52437231239192
20652012030047,Active,No,Continuation School,High School,Public,Gateway High (Continuation),Chowchilla Union High,Madera,805 Humboldt Avenue,Chowchilla,CA,Yes,2,9-12,11-12,65.52373971804234
20652432035707,Active,No,Traditional,High School,Public,Madera High,Madera Unified,Madera,200 South L Street,Madera,CA,No,1,9-12,9-12,59.758106423171135
56725536055396,Active,No,Traditional,Elementary,Public,Camarillo Heights Elementary,Pleasant Valley,Ventura,35 Catalina Drive,Camarillo,CA,No,1,K-5,K-5,58.238693929208644
39685936120505,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,George Y. Komure Elementary,Manteca Unified,San Joaquin,2121 Henry Long Boulevard,Stockton,CA,No,1,K-8,K-8,57.23429065257733
27754736026090,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Fairview Middle,Gonzales Unified,Monterey,401 Fourth Street,Gonzales,CA,Yes,2,6-8,6-8,56.64097967561713
27754736066955,Active,No,Traditional,Elementary,Public,La Gloria Elementary,Gonzales Unified,Monterey,220 Elko Street,Gonzales,CA,Yes,2,K-5,K-5,56.64097967561713
56725536055438,Active,No,Traditional,Elementary,Public,Las Posas Elementary,Pleasant Valley,Ventura,75 Calle La Guerra,Camarillo,CA,No,1,P-5,K-5,54.926381030747024
37771560137323,Active,Yes,Traditional,Elementary - High Combination,Public,Vista Springs Charter,SBE - Vista Springs Charter,San Diego,700 East Bobier Avenue,Vista,CA,No,1,K-12,K-11,52.944540724028435
27659956026082,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Chualar Elementary,Chualar Union,Monterey,24285 Lincoln Street,Chualar,CA,No,1,K-8,K-8,52.242858910722205
16101651630102,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,J. C. Montgomery,Kings County Office of Education,Kings,1450 Forum Drive,Hanford,CA,Yes,2,7-12,8-12,51.80354801744186
10739656115521,Active,No,Traditional,Elementary,Public,Norman Liddell Elementary,Central Unified,Fresno,5455 West Alluvial Avenue,Fresno,CA,No,1,K-6,K-6,50.29179276063322
39686766116115,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,San Joaquin Elementary,Stockton Unified,San Joaquin,2020 South Fresno Avenue,Stockton,CA,No,1,K-8,K-8,48.47496663975149
56725536055412,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Pleasant Valley School of Engineering and Arts,Pleasant Valley,Ventura,700 Temple Avenue,Camarillo,CA,No,1,P-8,K-8,43.51575527131151
57726786066245,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Ralph Waldo Emerson Junior High,Davis Joint Unified,Yolo,2121 Calaveras Avenue,Davis,CA,No,1,7-9,7-9,41.70823016032368
54722566054720,Active,No,Traditional,Elementary,Public,Washington Elementary,Visalia Unified,Tulare,500 South Garden,Visalia,CA,No,1,K-8,K-6,39.744907852150185
54722560139105,Active,No,Traditional,Elementary,Public,Denton Elementary,Visalia Unified,Tulare,2231 North Denton,Visalia,CA,No,1,K-6,K-6,38.47801809831812
39686766042618,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Harrison Elementary,Stockton Unified,San Joaquin,3203 Sanguinetti Lane,Stockton,CA,No,1,K-8,K-8,37.50585468453571
16101656069298,Active,No,Special Education School,Elementary - High Combination,Public,Kings County Special Education,Kings County Office of Education,Kings,959 Katie Hammond Lane,Hanford,CA,Yes,3,P-12,K-12,34.37720406094607
16639176010409,Active,No,Traditional,Elementary,Public,Lee Richmond Elementary,Hanford Elementary,Kings,939 Katie Hammond Street,Hanford,CA,Yes,3,K-6,K-6,34.37720406094607
16639176112379,Active,No,Traditional,Intermediate/Middle/Junior High,Public,John F. Kennedy Junior High,Hanford Elementary,Kings,1000 East Florinda Street,Hanford,CA,Yes,3,7-8,7-8,34.37720406094607
54722566116909,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Charter Home School Academy,Visalia Unified,Tulare,211 West Tulare Avenue,Visalia,CA,No,1,K-8,K-8,33.01315572184587
56726526060370,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Balboa Middle,Ventura Unified,Ventura,247 Hill Road,Ventura,CA,No,1,6-8,6-8,31.248744888838413
16638756010284,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Parkview Middle,Armona Union Elementary,Kings,11075 C Street,Armona,CA,No,1,5-8,5-8,29.38983274513417
57726786110894,Active,No,Traditional,Elementary,Public,Patwin Elementary,Davis Joint Unified,Yolo,2222 Shasta Drive,Davis,CA,No,1,K-6,K-6,28.274122380093996
33672156059158,Active,No,Traditional,Intermediate/Middle/Junior High,Public,University Heights Middle,Riverside Unified,Riverside,1155 Massachusetts Avenue,Riverside,CA,No,1,7-8,7-8,25.392537886059717
10739656006944,Active,No,Traditional,Elementary,Public,McKinley Elementary,Central Unified,Fresno,4444 West McKinley Avenue,Fresno,CA,No,1,K-6,K-6,24.830659208780087
54722565435839,Active,No,Continuation School,High School,Public,Sequoia High,Visalia Unified,Tulare,901 North Mooney Boulevard,Visalia,CA,Yes,2,9-12,10-12,23.58889537007546
35103553530037,Active,No,Opportunity School,Intermediate/Middle/Junior High,Public,San Benito County Opportunity,San Benito County Office of Education,San Benito,191 Alvarado Street,Hollister,CA,Yes,2,7-9,8-9,18.39661938483398
35675383530029,Active,No,Continuation School,High School,Public,San Andreas Continuation High,San Benito High,San Benito,191 Alvarado Street,Hollister,CA,Yes,2,9-12,10-12,18.39661938483398
54722310113639,Active,No,Traditional,Elementary,Public,Mission Valley Elementary,Tulare City,Tulare,1695 Bella Oaks Drive,Tulare,CA,No,1,K-6,K-6,16.737549334128076
25735932530087,Active,No,Continuation School,High School,Public,Tulelake Continuation High,Tulelake Basin Joint Unified,Siskiyou,800 Main Street,Tulelake,CA,Yes,2,7-12,9-11,15.216731617260141
25735934737250,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Tulelake High,Tulelake Basin Joint Unified,Siskiyou,850 Main Street,Tulelake,CA,Yes,2,7-12,7-12,15.216731617260141
57726786056303,Active,No,Traditional,Elementary,Public,Robert E. Willett Elementary,Davis Joint Unified,Yolo,1207 Sycamore Lane,Davis,CA,No,1,K-6,K-6,14.897963394662703
37684523730728,Active,No,Traditional,High School,Public,Rancho Buena Vista High,Vista Unified,San Diego,1601 Longhorn Drive,Vista,CA,No,1,9-12,9-12,13.420662936120351
10621176005938,Active,No,Traditional,Elementary,Public,Weldon Elementary,Clovis Unified,Fresno,150 DeWitt Avenue,Clovis,CA,No,1,K-6,K-6,12.091817542176043
16639176010433,Active,No,Traditional,Elementary,Public,Roosevelt Elementary,Hanford Elementary,Kings,870 Davis Street,Hanford,CA,No,1,K-6,K-6,11.192349674948066
56725386055347,Active,No,Traditional,Elementary,Public,Marina West Elementary,Oxnard,Ventura,2501 Carob Street,Oxnard,CA,No,1,K-5,K-5,9.571934904585643
49753586052351,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Windsor Middle,Windsor Unified,Sonoma,9500 Brooks Road South,Windsor,CA,No,1,6-8,6-8,9.006172984518415
56105616069231,Active,No,Special Education School,Elementary - High Combination,Public,Ventura County Special Education,Ventura County Office of Education,Ventura,5250 Adolfo Road,Camarillo,CA,No,1,P-12,K-12,7.636750395867143
11754811130012,Active,No,Continuation School,High School,Public,North Valley High (Continuation),Orland Joint Unified,Glenn,220 Roosevelt Avenue,Orland,CA,No,1,9-12,9-12,6.623689461820378
57726786056295,Active,No,Traditional,Elementary,Public,Cesar Chavez Elementary,Davis Joint Unified,Yolo,1221 Anderson Road,Davis,CA,No,1,K-6,K-6,6.455218651114103
54105460125542,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Sycamore Valley Academy,Tulare County Office of Education,Tulare,6832 Avenue 280,Visalia,CA,No,1,K-8,K-8,5.504167257899016
52716216053623,Active,No,Traditional,Elementary,Public,Bidwell Elementary,Red Bluff Union Elementary,Tehama,1256 Walnut Street,Red Bluff,CA,Yes,2,K-5,K-5,5.079794535656469
52716216114250,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Red Bluff Community Day,Red Bluff Union Elementary,Tehama,1770 S. Jackson,Red Bluff,CA,Yes,2,K-8,7-8,5.079794535656469
