cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_chloropicrin_intersection
37735696088991,Active,No,Traditional,Elementary,Public,Del Rio Elementary,Oceanside Unified,San Diego,5200 North River Road,Oceanside,CA,No,1,K-5,K-5,32026.58004696582
39685930105973,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Walter Woodward Elementary,Manteca Unified,San Joaquin,575 Tannehill Drive,Manteca,CA,No,1,K-8,K-8,31709.17397992271
44697990102665,Active,No,Traditional,Elementary,Public,Radcliff Elementary,Pajaro Valley Unified,Santa Cruz,550 Rodriguez Street,Watsonville,CA,No,1,K-5,K-5,31675.286541566064
42692606045777,Active,No,Traditional,Elementary,Public,Joe Nightingale Elementary,Orcutt Union Elementary,Santa Barbara,255 Winter Road,Santa Maria,CA,No,1,K-6,K-6,31523.453413231
27661420132407,Active,No,Traditional,Elementary,Public,Boronda Elementary,Salinas City Elementary,Monterey,1114 Fontes Lane,Salinas,CA,No,1,K-6,K-4,31116.187212842968
56725616055503,Active,No,Traditional,Elementary,Public,Rio Lindo Elementary,Rio Elementary,Ventura,2131 Snow Avenue,Oxnard,CA,No,1,K-5,K-5,30908.486987473072
37768510110122,Active,No,Traditional,Elementary,Public,Bonsall West Elementary,Bonsall Unified,San Diego,5050 El Mirlo Drive,Oceanside,CA,No,1,K-6,K-6,30811.961156841717
27660922730240,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Learning for Life Charter,Monterey Peninsula Unified,Monterey,"3180 Imjin Road, Suite 110",Marina,CA,No,1,7-12,7-12,30790.577590600595
27660926026249,Active,No,Traditional,Elementary,Public,Ione Olson Elementary,Monterey Peninsula Unified,Monterey,261 Beach Road,Marina,CA,No,1,K-5,K-5,30790.577590600595
40687596109342,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Mesa Middle,Lucia Mar Unified,San Luis Obispo,2555 Halcyon Road,Arroyo Grande,CA,No,1,7-8,6-8,30602.526142655384
56725386055263,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Curren Elementary,Oxnard,Ventura,1101 North F Street,Oxnard,CA,No,1,K-8,K-8,30580.29847147156
39686500108035,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Park View Elementary,Ripon Unified,San Joaquin,751 Cindy Drive,Ripon,CA,No,1,K-8,K-8,30179.903771386
56724626055032,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Charles Blackstock Junior High,Hueneme Elementary,Ventura,701 East Bard Road,Oxnard,CA,No,1,6-8,6-8,29978.420487393374
56726526056097,Active,No,Traditional,Elementary,Public,Juanamaria Elementary,Ventura Unified,Ventura,100 South Crocker Avenue,Ventura,CA,No,1,K-5,K-5,29888.97955790474
56725386111850,Active,No,Traditional,Intermediate/Middle/Junior High,Public,R.J. Frank Academy of Marine Science & Engineering,Oxnard,Ventura,701 North Juanita Avenue,Oxnard,CA,No,1,6-8,6-8,28431.024647153296
56725386114029,Active,No,Traditional,Elementary,Public,Norman R. Brekke Elementary,Oxnard,Ventura,"1400 Martin Luther King, Junior Drive",Oxnard,CA,No,1,K-5,K-5,27977.400000000995
56726526056204,Active,No,Traditional,Elementary,Public,Academy of Technology & Leadership at Saticoy,Ventura Unified,Ventura,760 Jazmin Avenue,Ventura,CA,No,1,K-5,K-5,27119.323525627657
56725465630389,Active,No,Traditional,High School,Public,Pacifica High,Oxnard Union High,Ventura,600 East Gonzales Road,Oxnard,CA,No,1,9-12,9-12,26891.324601136937
39685930108613,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Veritas Elementary,Manteca Unified,San Joaquin,1600 Pagola Street,Manteca,CA,No,1,K-8,K-8,26466.514532157682
42691206045991,Active,No,Traditional,Intermediate/Middle/Junior High,Public,El Camino Junior High,Santa Maria-Bonita,Santa Barbara,219 West El Camino,Santa Maria,CA,No,1,7-8,7-8,25430.995690656477
42692296045587,Active,No,Traditional,Elementary,Public,Clarence Ruth Elementary,Lompoc Unified,Santa Barbara,501 North W Street,Lompoc,CA,No,1,K-6,K-6,25127.432928488754
27661420108068,Active,No,Traditional,Elementary,Public,Boronda Meadows,Salinas City Elementary,Monterey,915 Larkin Street,Salinas,CA,No,1,K-6,K-6,24878.700771957436
52715226053474,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Bend Elementary,Evergreen Union,Tehama,22270 Bend Ferry Road,Red Bluff,CA,No,1,K-8,K-8,23674.012452586405
27659616025993,Active,No,Traditional,Elementary,Public,Fremont Elementary,Alisal Union,Monterey,1255 East Market Street,Salinas,CA,No,1,K-6,K-6,23388.559144787894
15637686010037,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Semitropic Elementary,Semitropic Elementary,Kern,25300 Highway 46,Wasco,CA,No,1,K-8,K-8,23166.83669899393
40687596043038,Active,No,Traditional,Elementary,Public,Grover Beach Elementary,Lucia Mar Unified,San Luis Obispo,365 South 10th Street,Grover Beach,CA,No,1,P-6,K-6,22860.87124040014
42691126045264,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Benjamin Foxen Elementary,Blochman Union Elementary,Santa Barbara,4949 Foxen Canyon Road,Santa Maria,CA,No,1,K-8,K-8,21784.61631032859
42692606045751,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Lakeview Junior High,Orcutt Union Elementary,Santa Barbara,3700 Orcutt Road,Santa Maria,CA,No,1,7-8,7-8,21749.652646135975
24753666025407,Active,No,Traditional,Elementary,Public,El Capitan Elementary,Delhi Unified,Merced,10115 Fifth Street,Delhi,CA,No,1,K-6,K-6,20851.593287905573
56105610135780,Active,No,Special Education School,Elementary - High Combination,Public,Phoenix,Ventura County Office of Education,Ventura,500 Airport Way,Camarillo,CA,Yes,4,K-12,1-12,20618.427946402426
56105615630397,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Gateway Community,Ventura County Office of Education,Ventura,200 Horizon Circle,Camarillo,CA,Yes,4,6-12,7-12,20618.427946402426
56725460120634,Active,Yes,Traditional,High School,Public,"Architecture, Construction & Engineering Charter High (ACE)",Oxnard Union High,Ventura,570 Airport Way,Camarillo,CA,Yes,4,9-12,9-12,20618.427946402426
56746175690011,Active,No,Regional Occupational Center/Program,High School,Public,Career Education Center,Ventura County ROP,Ventura,465 Horizon Circle,Camarillo,CA,Yes,4,6-12,No Data,20618.427946402426
44697990109595,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Cesar E. Chavez Middle,Pajaro Valley Unified,Santa Cruz,440 Arthur Road,Watsonville,CA,No,1,6-8,6-8,20162.42106166167
10623316007009,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Orange Center Elementary,Orange Center,Fresno,3530 South Cherry Avenue,Fresno,CA,No,1,K-8,K-8,19884.213601906467
56725616119242,Active,No,Traditional,Elementary,Public,Rio del Norte,Rio Elementary,Ventura,2500 Lobelia Drive,Oxnard,CA,No,1,K-5,K-5,19805.161403940278
27661426026561,Active,No,Traditional,Elementary,Public,Los Padres Elementary,Salinas City Elementary,Monterey,1130 John Street,Salinas,CA,No,1,K-6,K-6,19697.407931121852
39685770118307,Active,No,Continuation School,High School,Public,Pride Continuation,Linden Unified,San Joaquin,100 North Jack Tone Road,Stockton,CA,No,1,9-12,10-12,19232.218326222795
56724626055024,Active,No,Traditional,Elementary,Public,Art Haycox Elementary,Hueneme Elementary,Ventura,5400 Perkins Road,Oxnard,CA,No,1,K-5,K-5,19025.568473001473
27660926026314,Active,No,Traditional,Elementary,Public,Marina Vista Elementary,Monterey Peninsula Unified,Monterey,390 Carmel Avenue,Marina,CA,No,1,K-5,K-5,18672.925435426085
56725536055461,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Monte Vista Middle,Pleasant Valley,Ventura,888 North Lantana Street,Camarillo,CA,No,1,6-8,6-8,18242.516919849902
27661592734556,Active,No,Traditional,High School,Public,Salinas High,Salinas Union High,Monterey,726 South Main Street,Salinas,CA,No,1,9-12,9-12,18207.988283904288
27662256115182,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Buena Vista Middle,Spreckels Union Elementary,Monterey,18250 Tara Drive,Salinas,CA,No,1,6-8,6-8,17578.650989063834
39103973930195,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,"John F. Cruikshank, Jr.",San Joaquin County Office of Education,San Joaquin,2707 Transworld Drive,Stockton,CA,Yes,4,K-12,7-12,17459.32499999945
39103973930468,Active,No,County Community School,Elementary - High Combination,Public,San Joaquin County Community,San Joaquin County Office of Education,San Joaquin,2707 Transworld Drive,Stockton,CA,Yes,4,K-12,3-12,17459.32499999945
39103973930476,Active,Yes,County Community School,Elementary - High Combination,Public,Venture Academy,San Joaquin County Office of Education,San Joaquin,2829 Transworld Drive,Stockton,CA,No,1,K-12,K-12,17459.32499999945
39103976069215,Active,No,Special Education School,Elementary - High Combination,Public,San Joaquin County Special Education,San Joaquin County Office of Education,San Joaquin,2707 Transworld Drive,Stockton,CA,Yes,4,P-12,K-12,17459.32499999945
39745423990033,Active,No,Regional Occupational Center/Program,High School,Public,San Joaquin County ROCP,San Joaquin County ROP,San Joaquin,2707 Transworld Drive,Stockton,CA,Yes,4,10-12,No Data,17459.32499999945
56726526116040,Active,No,Traditional,Elementary,Public,Citrus Glen Elementary,Ventura Unified,Ventura,9655 Darling Road,Ventura,CA,No,1,K-5,K-5,17161.07799928281
10101081030337,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,Alice M. Worsley,Fresno County Office of Education,Fresno,3333 American Avenue,Fresno,CA,No,1,K-12,7-12,17105.98606822957
40687596043129,Active,No,Traditional,Elementary,Public,Dana Elementary,Lucia Mar Unified,San Luis Obispo,920 West Tefft Street,Nipomo,CA,No,1,K-6,K-6,15770.79920864481
39686506109284,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Colony Oak Elementary,Ripon Unified,San Joaquin,22241 South Murphy Road,Ripon,CA,No,1,K-8,K-8,15641.645935017674
37735516116578,Active,No,Traditional,Elementary,Public,Pacific Rim Elementary,Carlsbad Unified,San Diego,1100 Camino de las Ondas,Carlsbad,CA,No,1,K-5,K-5,15572.91082040671
56725465630066,Active,No,Continuation School,High School,Public,Frontier High,Oxnard Union High,Ventura,545 Airport Way,Camarillo,CA,No,1,9-12,10-12,15453.443156386289
27660926026256,Active,No,Traditional,Elementary,Public,J. C. Crumpton Elementary,Monterey Peninsula Unified,Monterey,460 Carmel Avenue,Marina,CA,No,1,K-5,K-5,15158.178534300576
33736766032254,Active,No,Traditional,Elementary,Public,Mecca Elementary,Coachella Valley Unified,Riverside,65250 Coahuilla Street,Mecca,CA,No,1,K-6,K-6,15029.19378310009
33736766114789,Active,No,Traditional,Elementary,Public,Saul Martinez Elementary,Coachella Valley Unified,Riverside,65-705 Johnson Street,Mecca,CA,No,1,K-6,K-6,15029.19378310009
15735446010011,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Rio Bravo-Greeley Elementary,Rio Bravo-Greeley Union Elementary,Kern,6601 Enos Lane,Bakersfield,CA,Yes,2,5-8,5-8,14490.92149630248
15735446117816,Active,No,Traditional,Elementary,Public,Rio Bravo Elementary,Rio Bravo-Greeley Union Elementary,Kern,22725 Elementary Lane,Bakersfield,CA,Yes,2,K-4,K-4,14490.92149630248
37684526107031,Active,No,Traditional,Elementary,Public,Alamosa Park Elementary,Vista Unified,San Diego,5130 Alamosa Park Drive,Oceanside,CA,No,1,K-5,K-5,14408.407863194245
39685936042360,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,New Haven Elementary,Manteca Unified,San Joaquin,14600 South Austin Road,Manteca,CA,No,1,K-8,K-8,14375.361473998737
37684523732039,Active,No,Continuation School,High School,Public,Alta Vista High (Continuation),Vista Unified,San Diego,1575 Bonair Drive,Vista,CA,No,1,9-12,10-12,14103.775829745347
40687596043087,Active,No,Traditional,Elementary,Public,Ocean View Elementary,Lucia Mar Unified,San Luis Obispo,1208 Linda Drive,Arroyo Grande,CA,No,1,K-6,K-6,13584.669452472192
50755646052906,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Oakdale Junior High,Oakdale Joint Unified,Stanislaus,400 Maag Avenue,Oakdale,CA,No,1,7-8,7-8,13519.894370068272
42692036045520,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Kermit McKenzie Intermediate,Guadalupe Union Elementary,Santa Barbara,4710 West Main Street,Guadalupe,CA,No,1,4-8,5-8,13359.08734167594
24753666025415,Active,No,Traditional,Elementary,Public,Schendel Elementary,Delhi Unified,Merced,16114 Schendel Avenue,Delhi,CA,No,1,P-6,K-6,13349.849913674469
56726116055834,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Somis Elementary,Somis Union,Ventura,5268 North Street,Somis,CA,No,1,K-8,K-8,12893.113222698203
56725536120620,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,University Preparation Charter School at CSU Channel Islands,Pleasant Valley,Ventura,1099 Bedford Drive,Camarillo,CA,No,1,K-8,K-8,12624.502412625747
37684520105882,Active,No,Traditional,Elementary,Public,Foothill Oak Elementary,Vista Unified,San Diego,1370 Oak Drive,Vista,CA,No,1,K-5,K-5,12525.991895024346
56105610112417,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Ventura Charter School of Arts and Global Education,Ventura County Office of Education,Ventura,2060 Cameron Street,Ventura,CA,Yes,2,K-8,K-8,12504.802885989455
56726526062152,Active,No,Traditional,Intermediate/Middle/Junior High,Public,De Anza Academy of Technology and the Arts,Ventura Unified,Ventura,2060 Cameron Street,Ventura,CA,Yes,2,6-8,6-8,12504.802885989455
39685936112197,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Joshua Cowell Elementary,Manteca Unified,San Joaquin,740 Pestana Avenue,Manteca,CA,No,1,K-8,K-8,12460.290935697087
52715716053581,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Vina Elementary,Los Molinos Unified,Tehama,7th and D Streets,Vina,CA,No,1,1-8,1-8,11811.02999703879
50755640107979,Active,No,Traditional,Elementary,Public,Sierra View Elementary,Oakdale Joint Unified,Stanislaus,1323 East J Street,Oakdale,CA,No,1,K-6,K-6,11801.204837003035
44697994430245,Active,Yes,Traditional,High School,Public,Diamond Technology Institute,Pajaro Valley Unified,Santa Cruz,112 Diamond Drive,Watsonville,CA,Yes,2,9-12,9-12,11600.968964696038
44697996108146,Active,No,Traditional,Elementary,Public,Starlight Elementary,Pajaro Valley Unified,Santa Cruz,225 Hammer Drive,Watsonville,CA,Yes,2,K-5,K-5,11600.968964696038
56725460131698,Active,No,Traditional,High School,Public,Rancho Campana High,Oxnard Union High,Ventura,4235 Mar Vista Drive,Camarillo,CA,No,1,9-12,9-12,11574.617105146674
40687596043103,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Paulding Middle,Lucia Mar Unified,San Luis Obispo,600 Crown Hill Street,Arroyo Grande,CA,No,1,7-8,7-8,11415.28539232835
10621096005839,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Clay Elementary,Clay Joint Elementary,Fresno,12449 South Smith Avenue,Kingsburg,CA,No,1,K-8,K-8,11170.211449510942
27661426026603,Active,No,Traditional,Elementary,Public,Roosevelt Elementary,Salinas City Elementary,Monterey,120 Capitol Street,Salinas,CA,No,1,K-6,K-6,11137.820726303284
42692296045611,Active,No,Traditional,Elementary,Public,La Canada Elementary,Lompoc Unified,Santa Barbara,621 West North Avenue,Lompoc,CA,No,1,K-6,K-6,10995.728065424708
56725386055297,Active,No,Traditional,Elementary,Public,Harrington Elementary,Oxnard,Ventura,451 East Olive Street,Oxnard,CA,No,1,K-5,K-5,10582.370145917288
43695836118541,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Charter School of Morgan Hill,Morgan Hill Unified,Santa Clara,9530 Monterey Road,Morgan Hill,CA,No,1,K-8,K-8,9121.925302799871
24656496025399,Active,No,Traditional,Elementary,Public,Cressey Elementary,Ballico-Cressey Elementary,Merced,9921 Crocker Street,Cressey,CA,No,1,K,K,9057.367312372628
43694840123760,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gilroy Prep (a Navigator School),Gilroy Unified,Santa Clara,277 IOOF Avenue,Gilroy,CA,Yes,2,K-8,K-8,9024.665687043282
43694846098214,Active,No,Traditional,Intermediate/Middle/Junior High,Public,South Valley Middle,Gilroy Unified,Santa Clara,385 IOOF Avenue,Gilroy,CA,Yes,2,6-8,6-8,9024.665687043282
54719696054126,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Kings River Elementary,Kings River Union Elementary,Tulare,3961 Avenue 400,Kingsburg,CA,No,1,K-8,K-8,8999.814447428278
30736500116053,Active,No,Special Education School,Elementary,Public,Early Childhood Learning Center,Irvine Unified,Orange,1 Smoketree,Irvine,CA,No,1,P,K,8907.613002401398
27661426109177,Active,No,Traditional,Elementary,Public,Laurel Wood Elementary,Salinas City Elementary,Monterey,645 Larkin Street,Salinas,CA,No,1,K-6,K-6,8773.330921985667
24656496025381,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Ballico-Cressey Community Charter,Ballico-Cressey Elementary,Merced,11818 Gregg Street,Ballico,CA,No,1,1-8,1-8,8578.42637209847
40687596043012,Active,No,Traditional,Elementary,Public,Branch Elementary,Lucia Mar Unified,San Luis Obispo,970 School Road,Arroyo Grande,CA,No,1,K-6,K-6,8472.607293103289
39686506042485,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Ripona Elementary,Ripon Unified,San Joaquin,415 East Oregon Street,Ripon,CA,No,1,K-8,K-8,8045.414782969253
27661426026546,Active,No,Traditional,Elementary,Public,Lincoln Elementary,Salinas City Elementary,Monterey,705 California Street,Salinas,CA,No,1,K-6,K-6,8044.283335977354
39685936042378,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Nile Garden Elementary,Manteca Unified,San Joaquin,5700 East Nile Road,Manteca,CA,No,1,K-8,K-8,8032.909108807248
39685026070957,Active,No,Traditional,Intermediate/Middle/Junior High,Public,El Portal Middle,Escalon Unified,San Joaquin,805 First Street,Escalon,CA,No,1,6-8,6-8,7969.152510827034
24737266025803,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Washington Elementary,Merced River Union Elementary,Merced,4402 West Oakdale Road,Winton,CA,No,1,P-8,K-8,7913.140666408609
15636106009732,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Maple Elementary,Maple Elementary,Kern,29161 Fresno Avenue,Shafter,CA,No,1,K-8,K-8,7762.622340768905
44697996049787,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Rolling Hills Middle,Pajaro Valley Unified,Santa Cruz,130 Herman Avenue,Watsonville,CA,No,1,6-8,6-12,7600.8087606950085
42692294233060,Active,No,Traditional,High School,Public,Lompoc High,Lompoc Unified,Santa Barbara,515 West College Avenue,Lompoc,CA,No,1,9-12,9-12,7389.768412940646
24753660131862,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Delhi Middle,Delhi Unified,Merced,16881 West Schendel Avenue,Delhi,CA,Yes,2,7-8,7-8,7378.832971203357
24753662430114,Active,No,Traditional,High School,Public,Delhi High,Delhi Unified,Merced,16881 West Schendel Avenue,Delhi,CA,Yes,2,9-12,9-12,7378.832971203357
30736506095137,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Venado Middle,Irvine Unified,Orange,4 Deerfield Avenue,Irvine,CA,No,1,7-8,7-8,7237.33880307178
40687594033205,Active,No,Continuation School,High School,Public,Lopez Continuation High,Lucia Mar Unified,San Luis Obispo,1055 Mesa View Drive,Arroyo Grande,CA,No,1,9-12,10-12,7169.635097090077
58727440107375,Active,No,Traditional,Elementary,Public,Rio Del Oro Elementary,Plumas Lake Elementary,Yuba,1220 Zanes Drive,Plumas Lake,CA,No,1,K-5,K-5,7072.37371822283
56724476054969,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Briggs Elementary,Briggs Elementary,Ventura,14438 West Telegraph Road,Santa Paula,CA,No,1,5-8,5-8,6871.908249348475
56726525637822,Active,No,Traditional,High School,Public,Ventura High,Ventura Unified,Ventura,2 North Catalina Street,Ventura,CA,No,1,9-12,9-12,6750.568321970069
50755496052575,Active,No,Traditional,Elementary,Public,Hughson Elementary,Hughson Unified,Stanislaus,7201 East Whitmore Avenue,Hughson,CA,No,1,K-3,K-3,6509.002067322683
54722236054449,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Traver Elementary,Traver Joint Elementary,Tulare,36736 Canal Drive,Traver,CA,No,1,K-8,K-8,6481.919179539864
30736500129155,Active,No,Traditional,Elementary,Public,Cypress Village Elementary,Irvine Unified,Orange,355 Rush Lily,Irvine,CA,No,1,K-6,K-6,6279.083297178262
10621666111249,Active,No,Traditional,Elementary,Public,Edith B. Storey Elementary,Fresno Unified,Fresno,5250 East Church Avenue,Fresno,CA,No,1,K-6,K-6,6191.269477055466
24656986025472,Active,No,Traditional,Elementary,Public,Merquin Elementary,Hilmar Unified,Merced,20316 West Third Avenue,Stevinson,CA,No,1,K-5,K-5,6115.234729475483
39685026041834,Active,No,Traditional,Elementary,Public,Van Allen Elementary,Escalon Unified,San Joaquin,21051 East Highway 120,Escalon,CA,No,1,K-5,K-5,6105.50409658046
50755490116848,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Valley Community Day,Hughson Unified,Stanislaus,7419 East Whitmore,Hughson,CA,Yes,2,8-12,9-10,6040.758423517892
50755495032651,Active,No,Traditional,High School,Public,Hughson High,Hughson Unified,Stanislaus,7419 East Whitmore Avenue,Hughson,CA,Yes,2,9-12,9-12,6040.758423517892
15634206009419,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Di Giorgio Elementary,Di Giorgio Elementary,Kern,19405 Buena Vista Boulevard,Arvin,CA,No,1,K-8,K-8,6022.298292088597
58727366056626,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Anna McKenney Intermediate,Marysville Joint Unified,Yuba,1904 Huston,Marysville,CA,Yes,2,6-8,6-8,5974.445245251105
58727366056774,Active,No,Traditional,Elementary,Public,Kynoch Elementary,Marysville Joint Unified,Yuba,1905 Ahern Street,Marysville,CA,Yes,2,K-5,K-5,5974.445245251105
04614320433201,Active,No,Traditional,High School,Public,Durham High,Durham Unified,Butte,9455 Putney Drive,Durham,CA,Yes,3,9-12,9-12,5922.2102259899775
04614326003115,Active,No,Traditional,Elementary,Public,Durham Elementary,Durham Unified,Butte,9421 Putney Drive,Durham,CA,Yes,3,K-5,K-5,5922.2102259899775
04614326105761,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Durham Intermediate,Durham Unified,Butte,9416 Putney Drive,Durham,CA,Yes,3,6-8,6-8,5922.2102259899775
37684526107577,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Roosevelt Middle,Vista Unified,San Diego,850 Sagewood Drive,Oceanside,CA,No,1,6-8,6-8,5840.15933997159
39685850125369,Active,No,Special Education School,Elementary - Intermediate/Middle/Junior High Combination,Public,Turner Academy at Tokay Colony,Lodi Unified,San Joaquin,13520 East Live Oak Road,Lodi,CA,No,1,K-8,K-8,5802.340148772361
10625396007413,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,West Park Elementary,West Park Elementary,Fresno,2695 South Valentine Avenue,Fresno,CA,Yes,2,P-8,K-8,5731.693450590427
10625396112387,Active,Yes,Traditional,Elementary - High Combination,Public,West Park Charter Academy,West Park Elementary,Fresno,2695 South Valentine Avenue,Fresno,CA,Yes,2,K-12,K-12,5731.693450590427
42692296068902,Active,No,Traditional,Elementary,Public,Miguelito Elementary,Lompoc Unified,Santa Barbara,1600 West Olive Avenue,Lompoc,CA,No,1,K-6,K-6,5687.858742936802
10739656006910,Active,No,Traditional,Elementary,Public,Madison Elementary,Central Unified,Fresno,330 South Brawley Avenue,Fresno,CA,No,1,K-6,K-6,5666.179546568412
45699894533600,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Fall River Junior-Senior High,Fall River Joint Unified,Shasta,44215 Walnut Street,McArthur,CA,No,1,7-12,7-12,5622.696924687298
54755316053961,Active,No,Traditional,Elementary,Public,Grand View Elementary,Dinuba Unified,Tulare,39746 Road 64,Dinuba,CA,No,1,K-6,K-6,5610.8284736109945
54722566054597,Active,No,Traditional,Elementary,Public,Goshen Elementary,Visalia Unified,Tulare,6505 Avenue 308,Visalia,CA,No,1,P-6,K-6,5475.327040720181
30736506100317,Active,No,Traditional,Elementary,Public,Eastshore Elementary,Irvine Unified,Orange,155 Eastshore,Irvine,CA,No,1,K-6,K-6,5461.15716405052
10624140123463,Active,No,Traditional,Elementary,Public,Sequoia Elementary,Sanger Unified,Fresno,1820 South Armstrong Avenue,Fresno,CA,No,1,P-6,K-6,5195.100344872242
15739080133504,Active,No,Traditional,Elementary,Public,Horizon Elementary,McFarland Unified,Kern,800 South Garzoli Avenue,McFarland,CA,No,1,K-6,K-6,5044.596040169741
27661596058762,Active,No,Traditional,Intermediate/Middle/Junior High,Public,El Sausal Middle,Salinas Union High,Monterey,1155 East Alisal Street,Salinas,CA,No,1,7-8,7-8,5018.71354364866
56724476054977,Active,No,Traditional,Elementary,Public,Olivelands Elementary,Briggs Elementary,Ventura,12465 Foothill Road,Santa Paula,CA,No,1,K-4,K-4,4794.73849309131
58727360121632,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Paragon Collegiate Academy,Marysville Joint Unified,Yuba,1608 Sampson Street,Marysville,CA,No,1,K-8,K-8,4600.912389577724
54718526053896,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Columbine Elementary,Columbine Elementary,Tulare,2240 Road 160,Delano,CA,No,1,K-8,K-8,4496.457929822667
56725465632849,Active,No,Traditional,High School,Public,Hueneme High,Oxnard Union High,Ventura,500 West Bard Road,Oxnard,CA,No,1,9-12,9-12,4382.250145000022
30736500127472,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Jeffrey Trail Middle,Irvine Unified,Orange,155 Visions,Irvine,CA,No,1,7-8,7-8,4271.482079345427
50755726053219,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Waterford Junior,Waterford Unified,Stanislaus,12916 Bentley Street,Waterford,CA,No,1,7-8,7-8,4254.779934639777
50712826053078,Active,No,Traditional,Elementary,Public,Stanislaus Elementary,Stanislaus Union Elementary,Stanislaus,1931 Kiernan Avenue,Modesto,CA,No,1,K-6,K-6,4222.239089613576
44697990102673,Active,No,Traditional,Elementary,Public,Landmark Elementary,Pajaro Valley Unified,Santa Cruz,235 Ohlone Parkway,Watsonville,CA,Yes,2,K-5,K-5,4198.634052346148
44697994430203,Active,No,Community Day School,High School,Public,New School Community Day,Pajaro Valley Unified,Santa Cruz,165 Harkins Slough Road,Watsonville,CA,Yes,2,9-12,9-12,4198.634052346148
43694846047336,Active,No,Traditional,Elementary,Public,Rucker Elementary,Gilroy Unified,Santa Clara,325 Santa Clara Avenue,Gilroy,CA,No,1,K-5,K-5,4003.471933615935
10625136007405,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Washington Colony Elementary,Washington Colony Elementary,Fresno,130 East Lincoln Avenue,Fresno,CA,No,1,K-8,K-8,3971.8851880269704
27660926058713,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Los Arboles Middle,Monterey Peninsula Unified,Monterey,294 Hillcrest Avenue,Marina,CA,No,1,6-8,6-8,3947.0598940539285
